CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
78440;Les Mureaux;78238;Flins-sur-Seine;301
78440;Les Mureaux;78361;Mantes-la-Jolie;164
78440;Les Mureaux;78401;Meulan-en-Yvelines;210
78440;Les Mureaux;78498;Poissy;579
78440;Les Mureaux;78551;Saint-Germain-en-Laye;169
78440;Les Mureaux;78642;Verneuil-sur-Seine;112
78440;Les Mureaux;78646;Versailles;205
78440;Les Mureaux;92009;Bois-Colombes;163
78440;Les Mureaux;92026;Courbevoie;148
78440;Les Mureaux;92050;Nanterre;166
78440;Les Mureaux;92062;Puteaux;117
78442;Neauphle-le-Château;78490;Plaisir;103
78442;Neauphle-le-Château;78646;Versailles;124
78455;Noisy-le-Roi;78158;Le Chesnay;121
78455;Noisy-le-Roi;78646;Versailles;193
78466;Orgeval;78498;Poissy;124
78470;Orphin;78517;Rambouillet;100
78481;Le Pecq;75108;Paris 8e  Arrondissement;269
78481;Le Pecq;75109;Paris 9e  Arrondissement;115
78481;Le Pecq;75115;Paris 15e  Arrondissement;137
78481;Le Pecq;75116;Paris 16e  Arrondissement;123
78481;Le Pecq;78372;Marly-le-Roi;124
78481;Le Pecq;78551;Saint-Germain-en-Laye;397
78481;Le Pecq;78646;Versailles;133
78481;Le Pecq;78650;Le Vésinet;107
78481;Le Pecq;92012;Boulogne-Billancourt;109
78481;Le Pecq;92026;Courbevoie;276
78481;Le Pecq;92044;Levallois-Perret;100
78481;Le Pecq;92050;Nanterre;312
78481;Le Pecq;92062;Puteaux;167
78481;Le Pecq;92063;Rueil-Malmaison;286
78486;Le Perray-en-Yvelines;78168;Coignières;109
78486;Le Perray-en-Yvelines;78297;Guyancourt;194
78486;Le Perray-en-Yvelines;78423;Montigny-le-Bretonneux;184
78486;Le Perray-en-Yvelines;78517;Rambouillet;278
78486;Le Perray-en-Yvelines;78621;Trappes;219
78486;Le Perray-en-Yvelines;78646;Versailles;104
78490;Plaisir;75108;Paris 8e  Arrondissement;174
78490;Plaisir;75109;Paris 9e  Arrondissement;108
78490;Plaisir;75114;Paris 14e  Arrondissement;165
78490;Plaisir;75115;Paris 15e  Arrondissement;348
78490;Plaisir;75116;Paris 16e  Arrondissement;137
78490;Plaisir;78073;Bois-d'Arcy;160
78490;Plaisir;78117;Buc;135
78490;Plaisir;78158;Le Chesnay;248
78490;Plaisir;78165;Les Clayes-sous-Bois;438
78490;Plaisir;78208;Élancourt;353
78490;Plaisir;78297;Guyancourt;623
78490;Plaisir;78383;Maurepas;130
78490;Plaisir;78423;Montigny-le-Bretonneux;451
78490;Plaisir;78498;Poissy;154
78490;Plaisir;78545;Saint-Cyr-l'École;116
78490;Plaisir;78551;Saint-Germain-en-Laye;121
78490;Plaisir;78621;Trappes;442
78490;Plaisir;78640;Vélizy-Villacoublay;373
78490;Plaisir;78646;Versailles;864
78490;Plaisir;78674;Villepreux;107
78490;Plaisir;92012;Boulogne-Billancourt;155
78490;Plaisir;92026;Courbevoie;142
78490;Plaisir;92040;Issy-les-Moulineaux;133
78490;Plaisir;92062;Puteaux;130
78498;Poissy;75102;Paris 2e  Arrondissement;150
78498;Poissy;75108;Paris 8e  Arrondissement;370
78498;Poissy;75109;Paris 9e  Arrondissement;267
78498;Poissy;75112;Paris 12e  Arrondissement;153
78498;Poissy;75113;Paris 13e  Arrondissement;131
78498;Poissy;75114;Paris 14e  Arrondissement;126
78498;Poissy;75115;Paris 15e  Arrondissement;261
78498;Poissy;75116;Paris 16e  Arrondissement;180
78498;Poissy;75117;Paris 17e  Arrondissement;198
78498;Poissy;78005;Achères;191
78498;Poissy;78123;Carrières-sous-Poissy;285
78498;Poissy;78133;Chambourcy;417
78498;Poissy;78172;Conflans-Sainte-Honorine;107
78498;Poissy;78297;Guyancourt;109
78498;Poissy;78358;Maisons-Laffitte;227
78498;Poissy;78423;Montigny-le-Bretonneux;102
78498;Poissy;78440;Les Mureaux;274
78498;Poissy;78466;Orgeval;172
78498;Poissy;78551;Saint-Germain-en-Laye;813
78498;Poissy;78646;Versailles;117
78498;Poissy;92012;Boulogne-Billancourt;124
78498;Poissy;92026;Courbevoie;350
78498;Poissy;92044;Levallois-Perret;115
78498;Poissy;92050;Nanterre;451
78498;Poissy;92051;Neuilly-sur-Seine;122
78498;Poissy;92062;Puteaux;324
78498;Poissy;92063;Rueil-Malmaison;232
78498;Poissy;92073;Suresnes;104
78498;Poissy;93066;Saint-Denis;109
78498;Poissy;95127;Cergy;107
78501;Porcheville;78361;Mantes-la-Jolie;100
78502;Le Port-Marly;78498;Poissy;107
78502;Le Port-Marly;78551;Saint-Germain-en-Laye;106
78502;Le Port-Marly;92063;Rueil-Malmaison;148
78517;Rambouillet;75107;Paris 7e  Arrondissement;140
78517;Rambouillet;75108;Paris 8e  Arrondissement;162
78517;Rambouillet;75114;Paris 14e  Arrondissement;159
78517;Rambouillet;75115;Paris 15e  Arrondissement;286
78517;Rambouillet;78168;Coignières;209
78517;Rambouillet;78208;Élancourt;119
78517;Rambouillet;78297;Guyancourt;302
78517;Rambouillet;78383;Maurepas;182
78517;Rambouillet;78423;Montigny-le-Bretonneux;344
78517;Rambouillet;78486;Le Perray-en-Yvelines;172
78517;Rambouillet;78621;Trappes;318
78517;Rambouillet;78640;Vélizy-Villacoublay;141
78517;Rambouillet;78646;Versailles;424
78524;Rocquencourt;78646;Versailles;116
78531;Rosny-sur-Seine;78361;Mantes-la-Jolie;447
78537;Saint-Arnoult-en-Yvelines;78517;Rambouillet;169
78545;Saint-Cyr-l'École;75108;Paris 8e  Arrondissement;110
78545;Saint-Cyr-l'École;75115;Paris 15e  Arrondissement;248
78545;Saint-Cyr-l'École;78073;Bois-d'Arcy;118
78545;Saint-Cyr-l'École;78158;Le Chesnay;244
78545;Saint-Cyr-l'École;78208;Élancourt;158
78545;Saint-Cyr-l'École;78297;Guyancourt;404
78545;Saint-Cyr-l'École;78423;Montigny-le-Bretonneux;395
78545;Saint-Cyr-l'École;78490;Plaisir;127
78545;Saint-Cyr-l'École;78621;Trappes;190
78545;Saint-Cyr-l'École;78640;Vélizy-Villacoublay;369
78545;Saint-Cyr-l'École;78646;Versailles;1206
78545;Saint-Cyr-l'École;92012;Boulogne-Billancourt;110
78545;Saint-Cyr-l'École;92026;Courbevoie;140
78545;Saint-Cyr-l'École;92040;Issy-les-Moulineaux;158
78545;Saint-Cyr-l'École;92050;Nanterre;116
78545;Saint-Cyr-l'École;92062;Puteaux;125
78551;Saint-Germain-en-Laye;75101;Paris 1er Arrondissement;121
78551;Saint-Germain-en-Laye;75102;Paris 2e  Arrondissement;184
78551;Saint-Germain-en-Laye;75107;Paris 7e  Arrondissement;270
78551;Saint-Germain-en-Laye;75108;Paris 8e  Arrondissement;681
78551;Saint-Germain-en-Laye;75109;Paris 9e  Arrondissement;298
78551;Saint-Germain-en-Laye;75112;Paris 12e  Arrondissement;190
78551;Saint-Germain-en-Laye;75113;Paris 13e  Arrondissement;214
78551;Saint-Germain-en-Laye;75114;Paris 14e  Arrondissement;119
78551;Saint-Germain-en-Laye;75115;Paris 15e  Arrondissement;270
78551;Saint-Germain-en-Laye;75116;Paris 16e  Arrondissement;301
78551;Saint-Germain-en-Laye;75117;Paris 17e  Arrondissement;251
78551;Saint-Germain-en-Laye;78133;Chambourcy;189
78551;Saint-Germain-en-Laye;78146;Chatou;125
78551;Saint-Germain-en-Laye;78158;Le Chesnay;104
78551;Saint-Germain-en-Laye;78190;Croissy-sur-Seine;124
78551;Saint-Germain-en-Laye;78297;Guyancourt;130
78551;Saint-Germain-en-Laye;78358;Maisons-Laffitte;257
78551;Saint-Germain-en-Laye;78372;Marly-le-Roi;150
78551;Saint-Germain-en-Laye;78440;Les Mureaux;111
78551;Saint-Germain-en-Laye;78481;Le Pecq;155
78551;Saint-Germain-en-Laye;78498;Poissy;340
78551;Saint-Germain-en-Laye;78646;Versailles;254
78551;Saint-Germain-en-Laye;78650;Le Vésinet;133
78551;Saint-Germain-en-Laye;92012;Boulogne-Billancourt;223
78551;Saint-Germain-en-Laye;92026;Courbevoie;605
78551;Saint-Germain-en-Laye;92040;Issy-les-Moulineaux;124
78551;Saint-Germain-en-Laye;92044;Levallois-Perret;195
78551;Saint-Germain-en-Laye;92050;Nanterre;518
78551;Saint-Germain-en-Laye;92051;Neuilly-sur-Seine;166
78551;Saint-Germain-en-Laye;92062;Puteaux;566
78551;Saint-Germain-en-Laye;92063;Rueil-Malmaison;463
78551;Saint-Germain-en-Laye;92073;Suresnes;106
78551;Saint-Germain-en-Laye;93066;Saint-Denis;125
78551;Saint-Germain-en-Laye;95127;Cergy;117
78575;Saint-Rémy-lès-Chevreuse;78297;Guyancourt;127
78575;Saint-Rémy-lès-Chevreuse;78423;Montigny-le-Bretonneux;115
78575;Saint-Rémy-lès-Chevreuse;78640;Vélizy-Villacoublay;119
78575;Saint-Rémy-lès-Chevreuse;78646;Versailles;103
78575;Saint-Rémy-lès-Chevreuse;91272;Gif-sur-Yvette;146
78586;Sartrouville;75101;Paris 1er Arrondissement;230
78586;Sartrouville;75102;Paris 2e  Arrondissement;173
78586;Sartrouville;75107;Paris 7e  Arrondissement;167
78586;Sartrouville;75108;Paris 8e  Arrondissement;651
78586;Sartrouville;75109;Paris 9e  Arrondissement;343
78586;Sartrouville;75110;Paris 10e  Arrondissement;168
78586;Sartrouville;75112;Paris 12e  Arrondissement;294
78586;Sartrouville;75113;Paris 13e  Arrondissement;245
78586;Sartrouville;75114;Paris 14e  Arrondissement;162
78586;Sartrouville;75115;Paris 15e  Arrondissement;365
78586;Sartrouville;75116;Paris 16e  Arrondissement;331
78586;Sartrouville;75117;Paris 17e  Arrondissement;330
78586;Sartrouville;75118;Paris 18e  Arrondissement;166
78586;Sartrouville;75119;Paris 19e  Arrondissement;185
78586;Sartrouville;78124;Carrières-sur-Seine;174
78586;Sartrouville;78146;Chatou;257
78586;Sartrouville;78311;Houilles;412
78586;Sartrouville;78358;Maisons-Laffitte;594
78586;Sartrouville;78418;Montesson;650
78586;Sartrouville;78481;Le Pecq;125
78586;Sartrouville;78498;Poissy;182
78586;Sartrouville;78551;Saint-Germain-en-Laye;270
78586;Sartrouville;78640;Vélizy-Villacoublay;133
78586;Sartrouville;78650;Le Vésinet;224
78586;Sartrouville;92004;Asnières-sur-Seine;168
78586;Sartrouville;92009;Bois-Colombes;118
78586;Sartrouville;92012;Boulogne-Billancourt;219
78586;Sartrouville;92024;Clichy;134
78586;Sartrouville;92025;Colombes;397
78586;Sartrouville;92026;Courbevoie;785
78586;Sartrouville;92035;La Garenne-Colombes;144
78586;Sartrouville;92036;Gennevilliers;178
78586;Sartrouville;92040;Issy-les-Moulineaux;148
78586;Sartrouville;92044;Levallois-Perret;346
78586;Sartrouville;92050;Nanterre;1434
78586;Sartrouville;92051;Neuilly-sur-Seine;320
78586;Sartrouville;92062;Puteaux;696
78586;Sartrouville;92063;Rueil-Malmaison;449
78586;Sartrouville;92073;Suresnes;213
78586;Sartrouville;93066;Saint-Denis;266
78586;Sartrouville;95018;Argenteuil;587
78586;Sartrouville;95063;Bezons;317
78586;Sartrouville;95127;Cergy;196
78586;Sartrouville;95176;Cormeilles-en-Parisis;163
78586;Sartrouville;95572;Saint-Ouen-l'Aumône;102
78601;Sonchamp;78517;Rambouillet;134
78621;Trappes;75115;Paris 15e  Arrondissement;172
78621;Trappes;78073;Bois-d'Arcy;174
78621;Trappes;78117;Buc;140
78621;Trappes;78158;Le Chesnay;242
78621;Trappes;78168;Coignières;243
78621;Trappes;78208;Élancourt;402
78621;Trappes;78297;Guyancourt;640
78621;Trappes;78383;Maurepas;385
78621;Trappes;78423;Montigny-le-Bretonneux;773
78621;Trappes;78490;Plaisir;410
78621;Trappes;78545;Saint-Cyr-l'École;105
78621;Trappes;78640;Vélizy-Villacoublay;201
78621;Trappes;78644;La Verrière;114
78621;Trappes;78646;Versailles;895
78621;Trappes;78688;Voisins-le-Bretonneux;119
78621;Trappes;94046;Maisons-Alfort;133
78624;Triel-sur-Seine;75108;Paris 8e  Arrondissement;129
78624;Triel-sur-Seine;78172;Conflans-Sainte-Honorine;117
78624;Triel-sur-Seine;78440;Les Mureaux;101
78624;Triel-sur-Seine;78498;Poissy;493
78624;Triel-sur-Seine;78551;Saint-Germain-en-Laye;196
78624;Triel-sur-Seine;78642;Verneuil-sur-Seine;125
78624;Triel-sur-Seine;92026;Courbevoie;113
78624;Triel-sur-Seine;92050;Nanterre;128
78624;Triel-sur-Seine;92062;Puteaux;126
78624;Triel-sur-Seine;92063;Rueil-Malmaison;107
78638;Vaux-sur-Seine;78498;Poissy;131
78640;Vélizy-Villacoublay;75108;Paris 8e  Arrondissement;117
78640;Vélizy-Villacoublay;75109;Paris 9e  Arrondissement;101
78640;Vélizy-Villacoublay;75115;Paris 15e  Arrondissement;227
78640;Vélizy-Villacoublay;75116;Paris 16e  Arrondissement;158
78640;Vélizy-Villacoublay;78297;Guyancourt;216
78640;Vélizy-Villacoublay;78322;Jouy-en-Josas;123
78640;Vélizy-Villacoublay;78423;Montigny-le-Bretonneux;132
78640;Vélizy-Villacoublay;78646;Versailles;500
78640;Vélizy-Villacoublay;92012;Boulogne-Billancourt;297
78640;Vélizy-Villacoublay;92023;Clamart;164
78640;Vélizy-Villacoublay;92026;Courbevoie;128
78640;Vélizy-Villacoublay;92040;Issy-les-Moulineaux;127
78640;Vélizy-Villacoublay;92048;Meudon;301
78640;Vélizy-Villacoublay;92060;Le Plessis-Robinson;181
78640;Vélizy-Villacoublay;92072;Sèvres;114
78642;Verneuil-sur-Seine;75108;Paris 8e  Arrondissement;245
78642;Verneuil-sur-Seine;75109;Paris 9e  Arrondissement;177
78642;Verneuil-sur-Seine;75116;Paris 16e  Arrondissement;122
78642;Verneuil-sur-Seine;78440;Les Mureaux;395
78642;Verneuil-sur-Seine;78466;Orgeval;113
78642;Verneuil-sur-Seine;78498;Poissy;366
78642;Verneuil-sur-Seine;78551;Saint-Germain-en-Laye;151
78642;Verneuil-sur-Seine;78643;Vernouillet;138
78642;Verneuil-sur-Seine;92026;Courbevoie;179
78642;Verneuil-sur-Seine;92050;Nanterre;169
78642;Verneuil-sur-Seine;92062;Puteaux;186
78643;Vernouillet;75108;Paris 8e  Arrondissement;109
78643;Vernouillet;78498;Poissy;272
78643;Vernouillet;78642;Verneuil-sur-Seine;129
78643;Vernouillet;92026;Courbevoie;124
78643;Vernouillet;92050;Nanterre;119
78643;Vernouillet;92062;Puteaux;124
78644;La Verrière;75115;Paris 15e  Arrondissement;127
78644;La Verrière;78383;Maurepas;121
78644;La Verrière;78423;Montigny-le-Bretonneux;116
78644;La Verrière;78621;Trappes;176
78644;La Verrière;78646;Versailles;131
78646;Versailles;75101;Paris 1er Arrondissement;303
78646;Versailles;75102;Paris 2e  Arrondissement;348
78646;Versailles;75103;Paris 3e  Arrondissement;102
78646;Versailles;75105;Paris 5e  Arrondissement;192
78646;Versailles;75106;Paris 6e  Arrondissement;203
78646;Versailles;75107;Paris 7e  Arrondissement;579
78646;Versailles;75108;Paris 8e  Arrondissement;1206
78646;Versailles;75109;Paris 9e  Arrondissement;494
78646;Versailles;75110;Paris 10e  Arrondissement;147
78646;Versailles;75111;Paris 11e  Arrondissement;109
78646;Versailles;75112;Paris 12e  Arrondissement;248
78646;Versailles;75113;Paris 13e  Arrondissement;403
78646;Versailles;75114;Paris 14e  Arrondissement;349
78646;Versailles;75115;Paris 15e  Arrondissement;972
78646;Versailles;75116;Paris 16e  Arrondissement;527
78646;Versailles;75117;Paris 17e  Arrondissement;366
78646;Versailles;75118;Paris 18e  Arrondissement;149
78646;Versailles;78117;Buc;337
78646;Versailles;78158;Le Chesnay;898
78646;Versailles;78208;Élancourt;244
78646;Versailles;78297;Guyancourt;1094
78646;Versailles;78322;Jouy-en-Josas;141
78646;Versailles;78423;Montigny-le-Bretonneux;449
78646;Versailles;78490;Plaisir;195
78646;Versailles;78498;Poissy;106
78646;Versailles;78545;Saint-Cyr-l'École;121
78646;Versailles;78551;Saint-Germain-en-Laye;145
78646;Versailles;78621;Trappes;341
78646;Versailles;78640;Vélizy-Villacoublay;1141
78646;Versailles;78686;Viroflay;319
78646;Versailles;91377;Massy;176
78646;Versailles;92012;Boulogne-Billancourt;759
78646;Versailles;92022;Chaville;124
78646;Versailles;92023;Clamart;201
78646;Versailles;92025;Colombes;132
78646;Versailles;92026;Courbevoie;866
78646;Versailles;92036;Gennevilliers;114
78646;Versailles;92040;Issy-les-Moulineaux;470
78646;Versailles;92044;Levallois-Perret;197
78646;Versailles;92048;Meudon;181
78646;Versailles;92049;Montrouge;131
78646;Versailles;92050;Nanterre;427
78646;Versailles;92051;Neuilly-sur-Seine;182
78646;Versailles;92060;Le Plessis-Robinson;195
78646;Versailles;92062;Puteaux;740
78646;Versailles;92063;Rueil-Malmaison;342
78646;Versailles;92064;Saint-Cloud;264
78646;Versailles;92072;Sèvres;144
78646;Versailles;92073;Suresnes;244
78646;Versailles;93066;Saint-Denis;173
78646;Versailles;93070;Saint-Ouen;117
78650;Le Vésinet;75102;Paris 2e  Arrondissement;132
78650;Le Vésinet;75108;Paris 8e  Arrondissement;391
78650;Le Vésinet;75109;Paris 9e  Arrondissement;186
78650;Le Vésinet;75113;Paris 13e  Arrondissement;117
78650;Le Vésinet;75115;Paris 15e  Arrondissement;138
78650;Le Vésinet;75116;Paris 16e  Arrondissement;160
78650;Le Vésinet;78146;Chatou;164
78650;Le Vésinet;78551;Saint-Germain-en-Laye;147
78650;Le Vésinet;92026;Courbevoie;312
78650;Le Vésinet;92044;Levallois-Perret;109
78650;Le Vésinet;92050;Nanterre;291
78650;Le Vésinet;92051;Neuilly-sur-Seine;118
78650;Le Vésinet;92062;Puteaux;249
78650;Le Vésinet;92063;Rueil-Malmaison;302
78672;Villennes-sur-Seine;75108;Paris 8e  Arrondissement;113
78672;Villennes-sur-Seine;78498;Poissy;157
78674;Villepreux;78158;Le Chesnay;144
78674;Villepreux;78165;Les Clayes-sous-Bois;235
78674;Villepreux;78297;Guyancourt;167
78674;Villepreux;78423;Montigny-le-Bretonneux;130
78674;Villepreux;78490;Plaisir;246
78674;Villepreux;78640;Vélizy-Villacoublay;104
78674;Villepreux;78646;Versailles;414
78686;Viroflay;75107;Paris 7e  Arrondissement;136
78686;Viroflay;75108;Paris 8e  Arrondissement;216
78686;Viroflay;75109;Paris 9e  Arrondissement;126
78686;Viroflay;75113;Paris 13e  Arrondissement;100
78686;Viroflay;75115;Paris 15e  Arrondissement;321
78686;Viroflay;75116;Paris 16e  Arrondissement;157
78686;Viroflay;78297;Guyancourt;149
78686;Viroflay;78640;Vélizy-Villacoublay;340
78686;Viroflay;78646;Versailles;479
78686;Viroflay;92012;Boulogne-Billancourt;231
78686;Viroflay;92026;Courbevoie;224
78686;Viroflay;92040;Issy-les-Moulineaux;205
78686;Viroflay;92048;Meudon;103
78686;Viroflay;92050;Nanterre;140
78686;Viroflay;92062;Puteaux;153
78686;Viroflay;92063;Rueil-Malmaison;115
78686;Viroflay;92072;Sèvres;106
78688;Voisins-le-Bretonneux;78208;Élancourt;199
78688;Voisins-le-Bretonneux;78297;Guyancourt;612
78688;Voisins-le-Bretonneux;78423;Montigny-le-Bretonneux;441
78688;Voisins-le-Bretonneux;78621;Trappes;164
78688;Voisins-le-Bretonneux;78640;Vélizy-Villacoublay;243
78688;Voisins-le-Bretonneux;78646;Versailles;320
91016;Angerville;91223;Étampes;274
91021;Arpajon;75113;Paris 13e  Arrondissement;104
91021;Arpajon;91103;Brétigny-sur-Orge;266
91021;Arpajon;91228;Évry;115
91021;Arpajon;91377;Massy;115
91021;Arpajon;91425;Montlhéry;122
91027;Athis-Mons;75101;Paris 1er Arrondissement;138
91027;Athis-Mons;75102;Paris 2e  Arrondissement;102
91027;Athis-Mons;75107;Paris 7e  Arrondissement;107
91027;Athis-Mons;75108;Paris 8e  Arrondissement;264
91027;Athis-Mons;75109;Paris 9e  Arrondissement;154
91027;Athis-Mons;75111;Paris 11e  Arrondissement;112
91027;Athis-Mons;75112;Paris 12e  Arrondissement;334
91027;Athis-Mons;75113;Paris 13e  Arrondissement;270
91027;Athis-Mons;75114;Paris 14e  Arrondissement;160
91027;Athis-Mons;75115;Paris 15e  Arrondissement;346
91027;Athis-Mons;75116;Paris 16e  Arrondissement;170
91027;Athis-Mons;75117;Paris 17e  Arrondissement;129
91027;Athis-Mons;91161;Chilly-Mazarin;263
91027;Athis-Mons;91228;Évry;249
91027;Athis-Mons;91326;Juvisy-sur-Orge;308
91027;Athis-Mons;91377;Massy;221
91027;Athis-Mons;91432;Morangis;255
91027;Athis-Mons;91479;Paray-Vieille-Poste;155
91027;Athis-Mons;91687;Viry-Châtillon;160
91027;Athis-Mons;91689;Wissous;150
91027;Athis-Mons;92002;Antony;184
91027;Athis-Mons;94022;Choisy-le-Roi;107
91027;Athis-Mons;94028;Créteil;120
91027;Athis-Mons;94041;Ivry-sur-Seine;130
91027;Athis-Mons;94054;Orly;867
91027;Athis-Mons;94065;Rungis;434
91027;Athis-Mons;94073;Thiais;206
91027;Athis-Mons;94076;Villejuif;216
91027;Athis-Mons;94077;Villeneuve-le-Roi;154
91027;Athis-Mons;94081;Vitry-sur-Seine;150
91027;Athis-Mons;95527;Roissy-en-France;115
91045;Ballancourt-sur-Essonne;91174;Corbeil-Essonnes;160
91045;Ballancourt-sur-Essonne;91228;Évry;258
91045;Ballancourt-sur-Essonne;91386;Mennecy;110
91045;Ballancourt-sur-Essonne;91649;Vert-le-Petit;123
91064;Bièvres;78640;Vélizy-Villacoublay;161
91085;Boissy-sous-Saint-Yon;91021;Arpajon;117
91085;Boissy-sous-Saint-Yon;91103;Brétigny-sur-Orge;102
91086;Bondoufle;91103;Brétigny-sur-Orge;116
91086;Bondoufle;91228;Évry;333
91086;Bondoufle;91235;Fleury-Mérogis;101
91086;Bondoufle;91377;Massy;101
91086;Bondoufle;91549;Sainte-Geneviève-des-Bois;106
91097;Boussy-Saint-Antoine;75112;Paris 12e  Arrondissement;161
91097;Boussy-Saint-Antoine;91114;Brunoy;143
91099;Boutigny-sur-Essonne;91174;Corbeil-Essonnes;100
91099;Boutigny-sur-Essonne;91228;Évry;133
91103;Brétigny-sur-Orge;75107;Paris 7e  Arrondissement;183
91103;Brétigny-sur-Orge;75108;Paris 8e  Arrondissement;216
91103;Brétigny-sur-Orge;75109;Paris 9e  Arrondissement;165
91103;Brétigny-sur-Orge;75112;Paris 12e  Arrondissement;246
91103;Brétigny-sur-Orge;75113;Paris 13e  Arrondissement;367
91103;Brétigny-sur-Orge;75115;Paris 15e  Arrondissement;209
91103;Brétigny-sur-Orge;75117;Paris 17e  Arrondissement;109
91103;Brétigny-sur-Orge;91021;Arpajon;145
91103;Brétigny-sur-Orge;91086;Bondoufle;178
91103;Brétigny-sur-Orge;91228;Évry;401
91103;Brétigny-sur-Orge;91235;Fleury-Mérogis;125
91103;Brétigny-sur-Orge;91340;Lisses;124
91103;Brétigny-sur-Orge;91377;Massy;172
91103;Brétigny-sur-Orge;91425;Montlhéry;131
91103;Brétigny-sur-Orge;91494;Le Plessis-Pâté;105
91103;Brétigny-sur-Orge;91549;Sainte-Geneviève-des-Bois;310
91103;Brétigny-sur-Orge;91570;Saint-Michel-sur-Orge;150
91103;Brétigny-sur-Orge;91692;Les Ulis;105
91103;Brétigny-sur-Orge;92062;Puteaux;128
91103;Brétigny-sur-Orge;94054;Orly;105
91105;Breuillet;75113;Paris 13e  Arrondissement;103
91105;Breuillet;91021;Arpajon;139
91105;Breuillet;91692;Les Ulis;115
91109;Brières-les-Scellés;91223;Étampes;102
91111;Briis-sous-Forges;91692;Les Ulis;101
91114;Brunoy;75101;Paris 1er Arrondissement;122
91114;Brunoy;75105;Paris 5e  Arrondissement;105
91114;Brunoy;75107;Paris 7e  Arrondissement;131
91114;Brunoy;75108;Paris 8e  Arrondissement;253
91114;Brunoy;75109;Paris 9e  Arrondissement;218
91114;Brunoy;75110;Paris 10e  Arrondissement;125
91114;Brunoy;75111;Paris 11e  Arrondissement;107
91114;Brunoy;75112;Paris 12e  Arrondissement;440
