CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
75112;Paris 12e  Arrondissement;94068;Saint-Maur-des-Fossés;158
75112;Paris 12e  Arrondissement;94069;Saint-Maurice;184
75112;Paris 12e  Arrondissement;94076;Villejuif;285
75112;Paris 12e  Arrondissement;94080;Vincennes;346
75112;Paris 12e  Arrondissement;94081;Vitry-sur-Seine;178
75112;Paris 12e  Arrondissement;95063;Bezons;109
75112;Paris 12e  Arrondissement;95527;Roissy-en-France;467
75113;Paris 13e  Arrondissement;75101;Paris 1er Arrondissement;971
75113;Paris 13e  Arrondissement;75102;Paris 2e  Arrondissement;822
75113;Paris 13e  Arrondissement;75103;Paris 3e  Arrondissement;412
75113;Paris 13e  Arrondissement;75104;Paris 4e  Arrondissement;861
75113;Paris 13e  Arrondissement;75105;Paris 5e  Arrondissement;2102
75113;Paris 13e  Arrondissement;75106;Paris 6e  Arrondissement;980
75113;Paris 13e  Arrondissement;75107;Paris 7e  Arrondissement;1090
75113;Paris 13e  Arrondissement;75108;Paris 8e  Arrondissement;2107
75113;Paris 13e  Arrondissement;75109;Paris 9e  Arrondissement;1299
75113;Paris 13e  Arrondissement;75110;Paris 10e  Arrondissement;846
75113;Paris 13e  Arrondissement;75111;Paris 11e  Arrondissement;949
75113;Paris 13e  Arrondissement;75112;Paris 12e  Arrondissement;2038
75113;Paris 13e  Arrondissement;75114;Paris 14e  Arrondissement;2069
75113;Paris 13e  Arrondissement;75115;Paris 15e  Arrondissement;2495
75113;Paris 13e  Arrondissement;75116;Paris 16e  Arrondissement;1351
75113;Paris 13e  Arrondissement;75117;Paris 17e  Arrondissement;889
75113;Paris 13e  Arrondissement;75118;Paris 18e  Arrondissement;866
75113;Paris 13e  Arrondissement;75119;Paris 19e  Arrondissement;796
75113;Paris 13e  Arrondissement;75120;Paris 20e  Arrondissement;670
75113;Paris 13e  Arrondissement;77083;Champs-sur-Marne;116
75113;Paris 13e  Arrondissement;78297;Guyancourt;190
75113;Paris 13e  Arrondissement;78423;Montigny-le-Bretonneux;109
75113;Paris 13e  Arrondissement;78640;Vélizy-Villacoublay;242
75113;Paris 13e  Arrondissement;78646;Versailles;163
75113;Paris 13e  Arrondissement;91027;Athis-Mons;116
75113;Paris 13e  Arrondissement;91228;Évry;250
75113;Paris 13e  Arrondissement;91272;Gif-sur-Yvette;158
75113;Paris 13e  Arrondissement;91377;Massy;197
75113;Paris 13e  Arrondissement;91471;Orsay;179
75113;Paris 13e  Arrondissement;91477;Palaiseau;271
75113;Paris 13e  Arrondissement;92002;Antony;280
75113;Paris 13e  Arrondissement;92004;Asnières-sur-Seine;152
75113;Paris 13e  Arrondissement;92007;Bagneux;167
75113;Paris 13e  Arrondissement;92009;Bois-Colombes;147
75113;Paris 13e  Arrondissement;92012;Boulogne-Billancourt;997
75113;Paris 13e  Arrondissement;92020;Châtillon;155
75113;Paris 13e  Arrondissement;92023;Clamart;154
75113;Paris 13e  Arrondissement;92024;Clichy;246
75113;Paris 13e  Arrondissement;92025;Colombes;153
75113;Paris 13e  Arrondissement;92026;Courbevoie;1211
75113;Paris 13e  Arrondissement;92036;Gennevilliers;236
75113;Paris 13e  Arrondissement;92040;Issy-les-Moulineaux;786
75113;Paris 13e  Arrondissement;92044;Levallois-Perret;650
75113;Paris 13e  Arrondissement;92046;Malakoff;244
75113;Paris 13e  Arrondissement;92048;Meudon;198
75113;Paris 13e  Arrondissement;92049;Montrouge;493
75113;Paris 13e  Arrondissement;92050;Nanterre;586
75113;Paris 13e  Arrondissement;92051;Neuilly-sur-Seine;454
75113;Paris 13e  Arrondissement;92060;Le Plessis-Robinson;107
75113;Paris 13e  Arrondissement;92062;Puteaux;973
75113;Paris 13e  Arrondissement;92063;Rueil-Malmaison;270
75113;Paris 13e  Arrondissement;92073;Suresnes;244
75113;Paris 13e  Arrondissement;93001;Aubervilliers;219
75113;Paris 13e  Arrondissement;93006;Bagnolet;183
75113;Paris 13e  Arrondissement;93008;Bobigny;206
75113;Paris 13e  Arrondissement;93048;Montreuil;655
75113;Paris 13e  Arrondissement;93051;Noisy-le-Grand;231
75113;Paris 13e  Arrondissement;93055;Pantin;248
75113;Paris 13e  Arrondissement;93066;Saint-Denis;899
75113;Paris 13e  Arrondissement;93070;Saint-Ouen;341
75113;Paris 13e  Arrondissement;94002;Alfortville;109
75113;Paris 13e  Arrondissement;94003;Arcueil;394
75113;Paris 13e  Arrondissement;94016;Cachan;167
75113;Paris 13e  Arrondissement;94018;Charenton-le-Pont;319
75113;Paris 13e  Arrondissement;94022;Choisy-le-Roi;128
75113;Paris 13e  Arrondissement;94028;Créteil;555
75113;Paris 13e  Arrondissement;94033;Fontenay-sous-Bois;228
75113;Paris 13e  Arrondissement;94037;Gentilly;196
75113;Paris 13e  Arrondissement;94041;Ivry-sur-Seine;972
75113;Paris 13e  Arrondissement;94043;Le Kremlin-Bicêtre;572
75113;Paris 13e  Arrondissement;94046;Maisons-Alfort;134
75113;Paris 13e  Arrondissement;94054;Orly;258
75113;Paris 13e  Arrondissement;94065;Rungis;348
75113;Paris 13e  Arrondissement;94067;Saint-Mandé;125
75113;Paris 13e  Arrondissement;94076;Villejuif;598
75113;Paris 13e  Arrondissement;94078;Villeneuve-Saint-Georges;102
75113;Paris 13e  Arrondissement;94080;Vincennes;196
75113;Paris 13e  Arrondissement;94081;Vitry-sur-Seine;402
75113;Paris 13e  Arrondissement;95063;Bezons;102
75113;Paris 13e  Arrondissement;95527;Roissy-en-France;451
75114;Paris 14e  Arrondissement;75101;Paris 1er Arrondissement;748
75114;Paris 14e  Arrondissement;75102;Paris 2e  Arrondissement;751
75114;Paris 14e  Arrondissement;75103;Paris 3e  Arrondissement;334
75114;Paris 14e  Arrondissement;75104;Paris 4e  Arrondissement;464
75114;Paris 14e  Arrondissement;75105;Paris 5e  Arrondissement;1304
75114;Paris 14e  Arrondissement;75106;Paris 6e  Arrondissement;929
75114;Paris 14e  Arrondissement;75107;Paris 7e  Arrondissement;1212
75114;Paris 14e  Arrondissement;75108;Paris 8e  Arrondissement;1879
75114;Paris 14e  Arrondissement;75109;Paris 9e  Arrondissement;1156
75114;Paris 14e  Arrondissement;75110;Paris 10e  Arrondissement;603
75114;Paris 14e  Arrondissement;75111;Paris 11e  Arrondissement;507
75114;Paris 14e  Arrondissement;75112;Paris 12e  Arrondissement;1116
75114;Paris 14e  Arrondissement;75113;Paris 13e  Arrondissement;2293
75114;Paris 14e  Arrondissement;75115;Paris 15e  Arrondissement;3070
75114;Paris 14e  Arrondissement;75116;Paris 16e  Arrondissement;1291
75114;Paris 14e  Arrondissement;75117;Paris 17e  Arrondissement;692
75114;Paris 14e  Arrondissement;75118;Paris 18e  Arrondissement;425
75114;Paris 14e  Arrondissement;75119;Paris 19e  Arrondissement;529
75114;Paris 14e  Arrondissement;75120;Paris 20e  Arrondissement;392
75114;Paris 14e  Arrondissement;78297;Guyancourt;302
75114;Paris 14e  Arrondissement;78423;Montigny-le-Bretonneux;197
75114;Paris 14e  Arrondissement;78621;Trappes;101
75114;Paris 14e  Arrondissement;78640;Vélizy-Villacoublay;354
75114;Paris 14e  Arrondissement;78646;Versailles;313
75114;Paris 14e  Arrondissement;91228;Évry;105
75114;Paris 14e  Arrondissement;91272;Gif-sur-Yvette;204
75114;Paris 14e  Arrondissement;91377;Massy;313
75114;Paris 14e  Arrondissement;91471;Orsay;213
75114;Paris 14e  Arrondissement;91477;Palaiseau;319
75114;Paris 14e  Arrondissement;91692;Les Ulis;195
75114;Paris 14e  Arrondissement;92002;Antony;264
75114;Paris 14e  Arrondissement;92004;Asnières-sur-Seine;145
75114;Paris 14e  Arrondissement;92007;Bagneux;261
75114;Paris 14e  Arrondissement;92009;Bois-Colombes;107
75114;Paris 14e  Arrondissement;92012;Boulogne-Billancourt;1162
75114;Paris 14e  Arrondissement;92020;Châtillon;237
75114;Paris 14e  Arrondissement;92023;Clamart;360
75114;Paris 14e  Arrondissement;92024;Clichy;228
75114;Paris 14e  Arrondissement;92025;Colombes;118
75114;Paris 14e  Arrondissement;92026;Courbevoie;1061
75114;Paris 14e  Arrondissement;92032;Fontenay-aux-Roses;151
75114;Paris 14e  Arrondissement;92036;Gennevilliers;217
75114;Paris 14e  Arrondissement;92040;Issy-les-Moulineaux;896
75114;Paris 14e  Arrondissement;92044;Levallois-Perret;474
75114;Paris 14e  Arrondissement;92046;Malakoff;463
75114;Paris 14e  Arrondissement;92048;Meudon;209
75114;Paris 14e  Arrondissement;92049;Montrouge;683
75114;Paris 14e  Arrondissement;92050;Nanterre;541
75114;Paris 14e  Arrondissement;92051;Neuilly-sur-Seine;546
75114;Paris 14e  Arrondissement;92060;Le Plessis-Robinson;201
75114;Paris 14e  Arrondissement;92062;Puteaux;864
75114;Paris 14e  Arrondissement;92063;Rueil-Malmaison;185
75114;Paris 14e  Arrondissement;92064;Saint-Cloud;142
75114;Paris 14e  Arrondissement;92072;Sèvres;143
75114;Paris 14e  Arrondissement;92073;Suresnes;252
75114;Paris 14e  Arrondissement;92075;Vanves;183
75114;Paris 14e  Arrondissement;93001;Aubervilliers;145
75114;Paris 14e  Arrondissement;93048;Montreuil;316
75114;Paris 14e  Arrondissement;93055;Pantin;135
75114;Paris 14e  Arrondissement;93066;Saint-Denis;706
75114;Paris 14e  Arrondissement;93070;Saint-Ouen;258
75114;Paris 14e  Arrondissement;94003;Arcueil;423
75114;Paris 14e  Arrondissement;94016;Cachan;147
75114;Paris 14e  Arrondissement;94018;Charenton-le-Pont;137
75114;Paris 14e  Arrondissement;94028;Créteil;260
75114;Paris 14e  Arrondissement;94033;Fontenay-sous-Bois;133
75114;Paris 14e  Arrondissement;94037;Gentilly;235
75114;Paris 14e  Arrondissement;94041;Ivry-sur-Seine;310
75114;Paris 14e  Arrondissement;94043;Le Kremlin-Bicêtre;231
75114;Paris 14e  Arrondissement;94054;Orly;163
75114;Paris 14e  Arrondissement;94065;Rungis;211
75114;Paris 14e  Arrondissement;94076;Villejuif;237
75114;Paris 14e  Arrondissement;94080;Vincennes;126
75114;Paris 14e  Arrondissement;94081;Vitry-sur-Seine;151
75114;Paris 14e  Arrondissement;95527;Roissy-en-France;350
75115;Paris 15e  Arrondissement;75101;Paris 1er Arrondissement;1403
75115;Paris 15e  Arrondissement;75102;Paris 2e  Arrondissement;1315
75115;Paris 15e  Arrondissement;75103;Paris 3e  Arrondissement;498
75115;Paris 15e  Arrondissement;75104;Paris 4e  Arrondissement;608
75115;Paris 15e  Arrondissement;75105;Paris 5e  Arrondissement;1173
75115;Paris 15e  Arrondissement;75106;Paris 6e  Arrondissement;1346
75115;Paris 15e  Arrondissement;75107;Paris 7e  Arrondissement;2609
75115;Paris 15e  Arrondissement;75108;Paris 8e  Arrondissement;4852
75115;Paris 15e  Arrondissement;75109;Paris 9e  Arrondissement;2485
75115;Paris 15e  Arrondissement;75110;Paris 10e  Arrondissement;880
75115;Paris 15e  Arrondissement;75111;Paris 11e  Arrondissement;853
75115;Paris 15e  Arrondissement;75112;Paris 12e  Arrondissement;1425
75115;Paris 15e  Arrondissement;75113;Paris 13e  Arrondissement;2095
75115;Paris 15e  Arrondissement;75114;Paris 14e  Arrondissement;1998
75115;Paris 15e  Arrondissement;75116;Paris 16e  Arrondissement;2908
75115;Paris 15e  Arrondissement;75117;Paris 17e  Arrondissement;1509
75115;Paris 15e  Arrondissement;75118;Paris 18e  Arrondissement;633
75115;Paris 15e  Arrondissement;75119;Paris 19e  Arrondissement;642
75115;Paris 15e  Arrondissement;75120;Paris 20e  Arrondissement;417
75115;Paris 15e  Arrondissement;78117;Buc;107
75115;Paris 15e  Arrondissement;78208;Élancourt;135
75115;Paris 15e  Arrondissement;78297;Guyancourt;779
75115;Paris 15e  Arrondissement;78423;Montigny-le-Bretonneux;374
75115;Paris 15e  Arrondissement;78621;Trappes;113
75115;Paris 15e  Arrondissement;78640;Vélizy-Villacoublay;860
75115;Paris 15e  Arrondissement;78646;Versailles;457
75115;Paris 15e  Arrondissement;91228;Évry;132
75115;Paris 15e  Arrondissement;91272;Gif-sur-Yvette;112
75115;Paris 15e  Arrondissement;91377;Massy;240
75115;Paris 15e  Arrondissement;91477;Palaiseau;109
75115;Paris 15e  Arrondissement;91692;Les Ulis;155
75115;Paris 15e  Arrondissement;92002;Antony;224
75115;Paris 15e  Arrondissement;92004;Asnières-sur-Seine;186
75115;Paris 15e  Arrondissement;92007;Bagneux;271
75115;Paris 15e  Arrondissement;92009;Bois-Colombes;185
75115;Paris 15e  Arrondissement;92012;Boulogne-Billancourt;3142
75115;Paris 15e  Arrondissement;92020;Châtillon;362
75115;Paris 15e  Arrondissement;92023;Clamart;450
75115;Paris 15e  Arrondissement;92024;Clichy;556
75115;Paris 15e  Arrondissement;92025;Colombes;292
75115;Paris 15e  Arrondissement;92026;Courbevoie;2697
75115;Paris 15e  Arrondissement;92036;Gennevilliers;428
75115;Paris 15e  Arrondissement;92040;Issy-les-Moulineaux;2719
75115;Paris 15e  Arrondissement;92044;Levallois-Perret;1165
75115;Paris 15e  Arrondissement;92046;Malakoff;469
75115;Paris 15e  Arrondissement;92048;Meudon;448
75115;Paris 15e  Arrondissement;92049;Montrouge;922
75115;Paris 15e  Arrondissement;92050;Nanterre;1388
75115;Paris 15e  Arrondissement;92051;Neuilly-sur-Seine;1446
75115;Paris 15e  Arrondissement;92060;Le Plessis-Robinson;280
75115;Paris 15e  Arrondissement;92062;Puteaux;2414
75115;Paris 15e  Arrondissement;92063;Rueil-Malmaison;663
75115;Paris 15e  Arrondissement;92064;Saint-Cloud;352
75115;Paris 15e  Arrondissement;92072;Sèvres;282
75115;Paris 15e  Arrondissement;92073;Suresnes;669
75115;Paris 15e  Arrondissement;92075;Vanves;314
75115;Paris 15e  Arrondissement;93001;Aubervilliers;213
75115;Paris 15e  Arrondissement;93006;Bagnolet;146
75115;Paris 15e  Arrondissement;93008;Bobigny;134
75115;Paris 15e  Arrondissement;93048;Montreuil;582
75115;Paris 15e  Arrondissement;93051;Noisy-le-Grand;159
75115;Paris 15e  Arrondissement;93055;Pantin;180
75115;Paris 15e  Arrondissement;93066;Saint-Denis;1099
75115;Paris 15e  Arrondissement;93070;Saint-Ouen;687
75115;Paris 15e  Arrondissement;94003;Arcueil;396
75115;Paris 15e  Arrondissement;94016;Cachan;100
75115;Paris 15e  Arrondissement;94018;Charenton-le-Pont;181
75115;Paris 15e  Arrondissement;94028;Créteil;286
75115;Paris 15e  Arrondissement;94033;Fontenay-sous-Bois;180
75115;Paris 15e  Arrondissement;94037;Gentilly;153
75115;Paris 15e  Arrondissement;94041;Ivry-sur-Seine;486
75115;Paris 15e  Arrondissement;94043;Le Kremlin-Bicêtre;221
75115;Paris 15e  Arrondissement;94054;Orly;158
75115;Paris 15e  Arrondissement;94065;Rungis;340
75115;Paris 15e  Arrondissement;94076;Villejuif;243
75115;Paris 15e  Arrondissement;94080;Vincennes;120
75115;Paris 15e  Arrondissement;94081;Vitry-sur-Seine;179
75115;Paris 15e  Arrondissement;95018;Argenteuil;136
75115;Paris 15e  Arrondissement;95063;Bezons;143
75115;Paris 15e  Arrondissement;95527;Roissy-en-France;430
75116;Paris 16e  Arrondissement;75101;Paris 1er Arrondissement;839
75116;Paris 16e  Arrondissement;75102;Paris 2e  Arrondissement;934
75116;Paris 16e  Arrondissement;75103;Paris 3e  Arrondissement;280
75116;Paris 16e  Arrondissement;75104;Paris 4e  Arrondissement;256
75116;Paris 16e  Arrondissement;75105;Paris 5e  Arrondissement;348
75116;Paris 16e  Arrondissement;75106;Paris 6e  Arrondissement;537
75116;Paris 16e  Arrondissement;75107;Paris 7e  Arrondissement;1132
75116;Paris 16e  Arrondissement;75108;Paris 8e  Arrondissement;4000
75116;Paris 16e  Arrondissement;75109;Paris 9e  Arrondissement;1368
75116;Paris 16e  Arrondissement;75110;Paris 10e  Arrondissement;561
75116;Paris 16e  Arrondissement;75111;Paris 11e  Arrondissement;385
75116;Paris 16e  Arrondissement;75112;Paris 12e  Arrondissement;632
75116;Paris 16e  Arrondissement;75113;Paris 13e  Arrondissement;700
75116;Paris 16e  Arrondissement;75114;Paris 14e  Arrondissement;476
75116;Paris 16e  Arrondissement;75115;Paris 15e  Arrondissement;1741
75116;Paris 16e  Arrondissement;75117;Paris 17e  Arrondissement;1123
75116;Paris 16e  Arrondissement;75118;Paris 18e  Arrondissement;268
75116;Paris 16e  Arrondissement;75119;Paris 19e  Arrondissement;292
75116;Paris 16e  Arrondissement;75120;Paris 20e  Arrondissement;208
75116;Paris 16e  Arrondissement;78297;Guyancourt;272
75116;Paris 16e  Arrondissement;78423;Montigny-le-Bretonneux;161
75116;Paris 16e  Arrondissement;78640;Vélizy-Villacoublay;339
75116;Paris 16e  Arrondissement;78646;Versailles;166
75116;Paris 16e  Arrondissement;92002;Antony;149
75116;Paris 16e  Arrondissement;92004;Asnières-sur-Seine;130
75116;Paris 16e  Arrondissement;92009;Bois-Colombes;115
75116;Paris 16e  Arrondissement;92012;Boulogne-Billancourt;2093
75116;Paris 16e  Arrondissement;92023;Clamart;117
75116;Paris 16e  Arrondissement;92024;Clichy;387
75116;Paris 16e  Arrondissement;92025;Colombes;190
75116;Paris 16e  Arrondissement;92026;Courbevoie;1690
75116;Paris 16e  Arrondissement;92036;Gennevilliers;239
75116;Paris 16e  Arrondissement;92040;Issy-les-Moulineaux;1045
75116;Paris 16e  Arrondissement;92044;Levallois-Perret;948
75116;Paris 16e  Arrondissement;92046;Malakoff;128
75116;Paris 16e  Arrondissement;92048;Meudon;178
75116;Paris 16e  Arrondissement;92049;Montrouge;249
75116;Paris 16e  Arrondissement;92050;Nanterre;706
75116;Paris 16e  Arrondissement;92051;Neuilly-sur-Seine;1293
75116;Paris 16e  Arrondissement;92062;Puteaux;1444
75116;Paris 16e  Arrondissement;92063;Rueil-Malmaison;499
75116;Paris 16e  Arrondissement;92064;Saint-Cloud;242
75116;Paris 16e  Arrondissement;92072;Sèvres;117
75116;Paris 16e  Arrondissement;92073;Suresnes;403
75116;Paris 16e  Arrondissement;93001;Aubervilliers;132
75116;Paris 16e  Arrondissement;93008;Bobigny;101
75116;Paris 16e  Arrondissement;93048;Montreuil;232
75116;Paris 16e  Arrondissement;93055;Pantin;141
75116;Paris 16e  Arrondissement;93066;Saint-Denis;579
75116;Paris 16e  Arrondissement;93070;Saint-Ouen;332
75116;Paris 16e  Arrondissement;94003;Arcueil;129
75116;Paris 16e  Arrondissement;94018;Charenton-le-Pont;106
75116;Paris 16e  Arrondissement;94028;Créteil;122
75116;Paris 16e  Arrondissement;94041;Ivry-sur-Seine;129
75116;Paris 16e  Arrondissement;94065;Rungis;128
75116;Paris 16e  Arrondissement;94076;Villejuif;103
75116;Paris 16e  Arrondissement;95527;Roissy-en-France;364
75117;Paris 17e  Arrondissement;75101;Paris 1er Arrondissement;1080
75117;Paris 17e  Arrondissement;75102;Paris 2e  Arrondissement;1136
75117;Paris 17e  Arrondissement;75103;Paris 3e  Arrondissement;358
75117;Paris 17e  Arrondissement;75104;Paris 4e  Arrondissement;390
75117;Paris 17e  Arrondissement;75105;Paris 5e  Arrondissement;449
75117;Paris 17e  Arrondissement;75106;Paris 6e  Arrondissement;524
75117;Paris 17e  Arrondissement;75107;Paris 7e  Arrondissement;970
75117;Paris 17e  Arrondissement;75108;Paris 8e  Arrondissement;4857
75117;Paris 17e  Arrondissement;75109;Paris 9e  Arrondissement;2301
75117;Paris 17e  Arrondissement;75110;Paris 10e  Arrondissement;814
75117;Paris 17e  Arrondissement;75111;Paris 11e  Arrondissement;621
75117;Paris 17e  Arrondissement;75112;Paris 12e  Arrondissement;713
75117;Paris 17e  Arrondissement;75113;Paris 13e  Arrondissement;966
75117;Paris 17e  Arrondissement;75114;Paris 14e  Arrondissement;630
75117;Paris 17e  Arrondissement;75115;Paris 15e  Arrondissement;1691
75117;Paris 17e  Arrondissement;75116;Paris 16e  Arrondissement;2167
75117;Paris 17e  Arrondissement;75118;Paris 18e  Arrondissement;1020
75117;Paris 17e  Arrondissement;75119;Paris 19e  Arrondissement;749
75117;Paris 17e  Arrondissement;75120;Paris 20e  Arrondissement;406
75117;Paris 17e  Arrondissement;78297;Guyancourt;157
75117;Paris 17e  Arrondissement;78423;Montigny-le-Bretonneux;112
75117;Paris 17e  Arrondissement;78640;Vélizy-Villacoublay;266
75117;Paris 17e  Arrondissement;78646;Versailles;150
75117;Paris 17e  Arrondissement;92004;Asnières-sur-Seine;476
75117;Paris 17e  Arrondissement;92009;Bois-Colombes;298
75117;Paris 17e  Arrondissement;92012;Boulogne-Billancourt;1439
75117;Paris 17e  Arrondissement;92020;Châtillon;111
75117;Paris 17e  Arrondissement;92024;Clichy;1269
75117;Paris 17e  Arrondissement;92025;Colombes;402
75117;Paris 17e  Arrondissement;92026;Courbevoie;2836
75117;Paris 17e  Arrondissement;92035;La Garenne-Colombes;119
75117;Paris 17e  Arrondissement;92036;Gennevilliers;681
75117;Paris 17e  Arrondissement;92040;Issy-les-Moulineaux;844
75117;Paris 17e  Arrondissement;92044;Levallois-Perret;1888
75117;Paris 17e  Arrondissement;92046;Malakoff;113
75117;Paris 17e  Arrondissement;92048;Meudon;101
